BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address City,Building Address Zip Code,Parcel Address,Parcel Address City,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Reported Enclosed Parking Area (Sq Ft),Largest Property Type,All Property Types,Site EUI (Energy Use Intensity kBtu/ft²),Energy Star Score,Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Electricity Usage (kBtu),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Chilled Water Usage (kBtu),District Steam Usage (kBtu),Fuel Oil 1 Usage (kBtu),Fuel Oil 2 Usage (kBtu),Fuel Oil 4 Usage (kBtu),Fuel Oil 5 and 6 Usage (kBtu),Propane Usage (kBtu),Diesel Usage (kBtu),Kerosene Usage (kBtu),Water Usage Intensity (Gallons/ft²),Compliance Status,BERDO Reporting Status,Community Choice Electricity Participation,Renewable Energy Purchased through a Power Purchase Agreement (PPA),Renewable Energy Certificate (REC) Purchase,Backup Generator,Battery Storage,Electric Vehicle (EV) Charging,Cooresponding Campus ID,Notes,Estimated Total GHG Emissions (kgCO2e),Reporting Compliance Status,First Emissions Compliance Year (Projected)
102814,304890100,emerson college,180 182 tremont street,boston,2111,180  182 tremont st,boston,2111.0,96649.0,,College/University,College/University,56.8,,5488037.2,0,5279643.5,,,,180987.3,,,,,,27406.8,,4.55,in compliance,7 - berdo accepted,Yes,No,Yes,Yes,No,No,22012100.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
106964,1102702003,city of boston,327 forest hills street,boston,2130,forest hills st,boston,2130.0,166.0,,Office,Office,356.6,,59197.0,,59197.0,,,,,,,,,,,,0.05,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
107234,107066001,city of boston,long island road,quincy,2171,long island,boston,2130.0,3380.0,,Fire Station,,,,,,,,,,,,,,,,,,,in compliance,7 - berdo accepted,I'm not sure,No,No,Yes,No,No,4035842.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
100269,2009228010,abnote usa inc,225-227 rivermoor st,boston,2132,225 rivermoor st,boston,2132.0,125072.0,,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,151.7,,18976948.6,4069198.8,14907751.3,,,,,,,,,,,,5.8,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
107267,2201906010,brighton landing condominium,10 20 guest st,boston,2135,10 20 guest st,boston,2135.0,218104.0,,Office,Office,59.7,69,13010418.1,215725,12794692.9,,,,,,,,,,,,24.33,in compliance,7 - berdo accepted,I'm not sure,No,No,Yes,No,No,,,,in compliance,
101988,1102600000,city of boston,144 mcbride st.,boston,2130,144 mcbride st,boston,2130.0,225560.0,,K-12 School,K-12 School,96.2,43,21704664.5,19895030.2,1809634.4,,,,,,,,,,,,4.68,in compliance,7 - berdo accepted,Yes,No,No,Yes,No,No,,,,in compliance,
105191,2200301100,president and fellows of,500 soldiers field rd,boston,2134,1 soldiers field rd,boston,2134.0,310000.0,,Manufacturing/Industrial Plant,,802.2,,248667623.8,208635208.3,40032416.0,,,,,,,,,,,,123.63,in compliance,7 - berdo accepted,I'm not sure,No,No,Yes,No,Yes,,,,in compliance,
103925,602674012,jamestown i design place lp,1 design center place,boston,2210,1 design center pl,boston,2210.0,556340.0,,Other,"Laboratory,Office,Other,Restaurant",54.4,,30238867.2,14374285.4,15864581.9,,,,,,,,,,,,8.18,in compliance,7 - berdo accepted,No,No,No,Yes,No,Yes,,,,in compliance,
103922,602674013,jamestown 21-23-25 drydock  lp,21-25 drydock ave,boston,2210,21  25 drydock av,boston,2210.0,804862.0,,Office,"Laboratory,Manufacturing/Industrial Plant,Office",75.5,65,60757895.9,23473446.5,37284462.8,,,,,,,,,,,,12.87,in compliance,7 - berdo accepted,No,Yes,No,Yes,No,Yes,,,,in compliance,
102631,1902625000,daughters of st paul,50 st pauls avenue,boston,2130,50 st pauls av,boston,2130.0,193130.0,14117,Non-Refrigerated Warehouse,"Non-Refrigerated Warehouse, Office, Other - Lodging/Residential, Parking, Performing Arts, Senior Living Community, Worship Facility",41.8,,8078257.0,5260400.1,1677355.9,,,,,,1140501,,,,,,10.45,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
105894,2201904000,ss brighton ma llc,145 n beacon st,boston,2135,145 n beacon st,boston,2135.0,128855.0,,Self-Storage Facility,Self-Storage Facility,12.4,,1602683.3,603699.3,998984.1,,,,,,,,,,,,117.34,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
102811,304831000,emerson college,543-547 washington street,boston,2111,543  547 washington st,boston,2111.0,158288.0,,College/University,College/University,127.3,,20151226.2,352500,12126623.3,,,,7654564.6,,,,,,17539.8,,22.22,in compliance,7 - berdo accepted,No,No,Yes,Yes,No,No,22012100.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
104539,602818000,natcon properties inc,426 e first st,boston,2210,426 e first st,boston,2210.0,80000.0,0,Office,"Non-Refrigerated Warehouse,Office,Parking",66.4,,5311839.6,3583719.6,1728120.0,,,,,,,,,,,,2.29,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
101889,302292000,city of boston,39 north bennet street,boston,2113,39 n bennet st,boston,2113.0,44309.0,,Other - Education,Other - Education,44.8,,1984382.6,1142011,842371.6,,,,,,,,,,,,,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
102820,500043011,emerson college,110 boylston street,boston,2116,110 boylston st,boston,2116.0,262842.0,,College/University,College/University,70.3,,18465300.3,433200,10755347.3,,,,7271756.7,,,,,,4995.6,,16.34,in compliance,7 - berdo accepted,No,No,Yes,No,No,No,22012100.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
102361,304133001,combined jewish,126 high street,boston,2110,138  126 high st,boston,2110.0,76315.0,,Office,Office,62.1,85,4737143.9,2782671,1816473.1,,,,,,138000,,,,,,1.51,in compliance,7 - berdo accepted,I'm not sure,No,No,No,No,No,,,,in compliance,
104541,503800000,nathan ullian family trust,370 commonwealth avenue,boston,2215,370 commonwealth av,boston,2215.0,61776.0,,Hotel,"Hotel, Restaurant",122.4,41,7561445.5,4296100.2,3265345.4,,,,,,,,,,,,54.66,in compliance,7 - berdo accepted,I'm not sure,No,No,Yes,No,No,,,,in compliance,
104389,602668000,mept fort point creative llc,330 congress street,boston,2210,326  330 congress st,boston,2210.0,39000.0,,Office,"Convenience Store without Gas Station, Office",48.1,66,1876098.7,448900,1427198.7,,,,,,,,,,,,5.83,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
105219,1804365000,public storage institutional,800 river street,boston,2126,agnes av,boston,2136.0,50700.0,,Self-Storage Facility,Self-Storage Facility,21.9,,1108736.0,841300,267436.0,,,,,,,,,,,,1.3,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
105217,2200972000,ps northeast llc,156 lincoln st,boston,2135,156 lincoln st,boston,2135.0,113000.0,,Self-Storage Facility,Self-Storage Facility,13.9,,1568373.1,697600,870773.1,,,,,,,,,,,,0.2,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
104367,102524000,mcclellan highway,525 william f mcclellan hwy,boston,2128,111 waldemar av,boston,2128.0,467685.0,0,Other - Entertainment/Public Assembly,"Other - Entertainment/Public Assembly,Parking",43.5,,20341331.4,14706803.3,5634529.0,,,,,,,,,,,,3.59,in compliance,7 - berdo accepted,I'm not sure,No,No,No,No,No,,,,in compliance,
104659,301518000,ninety 8 north llc mass llc,98 n washington st,boston,2114,6  24 medford st,boston,2114.0,80530.0,,Office,,37.6,94,3024074.8,975800,2048274.8,,,,,,,,,,,,4.16,in compliance,7 - berdo accepted,I'm not sure,No,No,Maybe,No,No,,,,in compliance,
100664,301517000,beverly-boston lp mass lp,239-245 causeway st,boston,2114,239  245 causeway st,boston,2114.0,66225.0,,Office,,44.1,93,2923685.4,1074900,1848785.4,,,,,,,,,,,,4.45,in compliance,7 - berdo accepted,I'm not sure,No,No,No,No,No,,,,in compliance,
106419,301651000,two-05 portland street llc,91-99 causeway st,boston,2114,203  207 portland st,boston,2114.0,48869.0,,Office,,28.8,,1408820.0,339100,1069720.0,,,,,,,,,,,,8.78,in compliance,7 - berdo accepted,No,No,No,Maybe,No,No,,,,in compliance,
104967,303983000,packet boston llc,88 broad street,boston,2110,88 broad st,boston,2110.0,72900.0,,Financial Office,Financial Office,44.8,85,3264393.5,,2108066.3,,,,,1156327.1,,,,,,,2.51,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
104408,401847020,merck & company inc (lessee),33 avenue louis pasteur,boston,2115,33 avenue louis pasteur,boston,2115.0,467024.0,128798,Laboratory,"Laboratory, Parking",414.7,,193685556.5,367400,67395461.8,,,,125922695,,,,,,,,30.1,in compliance,7 - berdo accepted,I'm not sure,No,No,Yes,No,No,,,,in compliance,
100417,203510010,are-79-96 charlestown navy,"79/96 thirteenth street, charlestown navy yard",boston,2129,96 thirteenth st,boston,2129.0,24940.0,,Laboratory,Laboratory,161.4,,4026264.3,2151607.6,1874656.5,,,,,,,,,,,,1.94,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
102644,301925100,delaware north companies,100 legends way,boston,2114,nashua st,boston,2114.0,755000.0,750000,Indoor Arena,"Indoor Arena, Parking",107.2,,80970014.5,24453685.1,56516333.9,,,,,,,,,,,,18.01,in compliance,7 - berdo accepted,No,No,No,Yes,Yes,Yes,,,,in compliance,
100719,304830000,bohv property llc del llc,537-539 washington st,boston,2111,537  541 washington st,boston,2111.0,118781.0,,Performing Arts,Performing Arts,46.4,,5507305.7,2643000,2864305.8,,,,,,,,,,,,4.05,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
106682,303808000,waterfront realty trust,185 state street,boston,2109,185  191 state st,boston,2109.0,53680.0,,Hotel,Hotel,107.2,19,5753358.9,2969036.4,2784322.7,,,,,,,,,,,,29.38,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
104235,300381001,mass gen eye * ear inf,243 charles street,boston,2114,243  245 charles st,boston,2114.0,437875.0,,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),290.7,6,127276801.6,940460.6,45572855.7,,,,80763481.3,,,,,,,,30.57,in compliance,7 - berdo accepted,No,No,Yes,Yes,No,No,,,,in compliance,
104234,300441001,mass eye & ear infirmary,325 cambridge st,boston,2114,317  325 cambridge st,boston,2114.0,45927.0,,Medical Office,Office,99.2,11,4555762.6,,4555763.8,,,,,,,,,,,,15.19,in compliance,7 - berdo accepted,No,No,Yes,Yes,No,No,,,,in compliance,
105303,300624000,retina foundation the,20 staniford st,boston,2114,20 staniford st,boston,2114.0,83556.0,,Laboratory,Laboratory,435.5,,36385588.6,16600,14762359.2,,,,21606628.8,,,,,,,,96.78,in compliance,7 - berdo accepted,No,No,Yes,Yes,No,No,,,,in compliance,
100554,1303448050,bayside club hotel llc mass llc,236-238 mount vernon st,boston,2125,236 mt vernon st,boston,2125.0,91027.0,,Hotel,Hotel,59.0,86,5374863.3,1193500,4181365.1,,,,,,,,,,,,52.03,in compliance,7 - berdo accepted,I'm not sure,No,No,Yes,No,No,,,,in compliance,
100043,304692050,14 beacon street llc,14 14a beacon st,boston,2108,14 14a beacon st,boston,2108.0,88203.0,,Office,"Library, Office",33.3,95,2935311.2,1554590.8,1380720.4,,,,,,,,,,,,1.16,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
102535,303790002,cp 200 state llc,200 state street,boston,2109,200 state st,boston,2109.0,365702.0,38000,Office,"Enclosed Mall,Financial Office,Office,Parking",63.5,53,23210251.7,,23210252.8,,,,,,,,,,,,7.97,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
104424,304870020,millennium place south,2 avery st,boston,2111,2  16 avery st,boston,2111.0,895973.0,226138,Multifamily Housing,"Fitness Center/Health Club/Gym,Hotel,Movie Theater,Multifamily Housing,Parking",133.7,,119761837.1,64500155.4,55261673.2,,,,,,,,,,,,24.8,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
107091,402024000,wentworth institute,550 huntington ave.,boston,2115,550 huntington av,boston,2115.0,22780.0,,College/University,College/University,316.6,,7213182.7,659923.8,6553257.8,,,,,,,,,,,,155.29,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,4142215.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
107092,402024000,wentworth institute,550 huntington ave.,boston,2115,550 huntington av,boston,2115.0,48113.0,,College/University,College/University,,,,,,,,,,,,,,,,,,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,4142215.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
107093,402024000,wentworth institute,550 huntington ave.,boston,2115,550 huntington av,boston,2115.0,14394.0,,College/University,College/University,,,,,,,,,,,,,,,,,,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,4142215.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
107094,402024000,wentworth institute,550 huntington ave.,boston,2115,550 huntington av,boston,2115.0,45242.0,,College/University,College/University,,,,,,,,,,,,,,,,,,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,4142215.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
107095,402024000,wentworth institute,550 huntington ave.,boston,2115,550 huntington av,boston,2115.0,47414.0,,College/University,College/University,,,,,,,,,,,,,,,,,,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,4142215.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
107096,402024000,wentworth institute,550 huntington ave.,boston,2115,550 huntington av,boston,2115.0,39636.0,,College/University,College/University,,,,,,,,,,,,,,,,,,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,4142215.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
107097,402024000,wentworth institute,550 huntington ave.,boston,2115,550 huntington av,boston,2115.0,12176.0,,College/University,College/University,,,,,,,,,,,,,,,,,,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,4142215.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
107098,402024000,wentworth institute,550 huntington ave.,boston,2115,550 huntington av,boston,2115.0,8135.0,,College/University,College/University,,,,,,,,,,,,,,,,,,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,4142215.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
105955,303899000,state house llc mass llc,1 state street,boston,2109,1 1a state st,boston,2109.0,69030.0,,Office,Office,63.7,79,4394570.6,,1258328.5,,,,,,3136242.1,,,,,,1131.43,in compliance,7 - berdo accepted,Yes,No,No,No,No,No,,,,in compliance,
106708,402024000,wentworth institute,550 huntington ave.,boston,2115,550 huntington av,boston,2115.0,121814.0,,College/University,College/University,12.9,,1575551.6,1575551.6,,,,,,,,,,,,,13.26,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,4142215.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
106709,402024000,wentworth institute,550 huntington ave.,boston,2115,550 huntington av,boston,2115.0,39437.0,,Other - Recreation,Other - Recreation,5.3,,209248.4,209248.4,,,,,,,,,,,,,3.68,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,4142215.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
107107,402025000,wentworth institute,105 117 ward st,boston,2120,105 117 ward st,boston,2120.0,11369.0,,College/University,College/University,,,,,,,,,,,,,,,,,,in compliance,7 - berdo accepted,No,No,No,No,No,No,4142215.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
106704,401830000,wentworth institute,30-40 evans way,boston,2115,30  48 evans wy,boston,2115.0,76827.0,,Residence Hall/Dormitory,Residence Hall/Dormitory,32.1,98,2465256.0,1589825.8,859902.1,,,,,,,,,,15528,,16.15,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
106703,401822000,wentworth institute,555 huntington ave.,boston,2115,541 huntington av,boston,2115.0,118578.0,,Residence Hall/Dormitory,Residence Hall/Dormitory,56.9,64,6742493.5,1915119.3,4827372.7,,,,,,,,,,,,16.74,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
106702,401810000,wentworth institute,20-26 evans way,boston,2115,evans wy,boston,2115.0,77318.0,,Residence Hall/Dormitory,Residence Hall/Dormitory,32.1,98,2481034.9,1600087.1,865432.0,,,,,,,,,,15516,,16.15,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
106713,402038000,wentworth institute,610 huntington ave.,boston,2115,590  594 huntington av,boston,2115.0,165800.0,,Residence Hall/Dormitory,Residence Hall/Dormitory,76.8,68,12736839.5,9017799.9,3719039.1,,,,,,,,,,,,21.06,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
106712,402037001,wentworth institute,620 huntington ave.,boston,2115,610  620 huntington av,boston,2115.0,48626.0,,Residence Hall/Dormitory,Residence Hall/Dormitory,44.5,97,2165471.3,1768971,396500.3,,,,,,,,,,,,22.54,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
106714,402045000,wentworth institute,540 parker st.,boston,2115,540 parker st,boston,2120.0,37678.0,,College/University,College/University,88.5,,3334289.8,2017261.3,1317028.6,,,,,,,,,,,,3.44,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
107105,402044000,wentworth institute of technology inc,550 parker st.,boston,2115,55 annunciation rd,boston,2120.0,7933.0,,College/University,College/University,,,,,,,,,,,,,,,,,,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,23642154.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
107102,402044000,wentworth institute of technology inc,550 parker st.,boston,2115,55 annunciation rd,boston,2120.0,53538.0,,College/University,College/University,,,,,,,,,,,,,,,,,,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,23642154.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
107103,402044000,wentworth institute of technology inc,550 parker st.,boston,2115,55 annunciation rd,boston,2120.0,52009.0,,College/University,College/University,167.4,,8707127.2,5682442.1,3024685.1,,,,,,,,,,,,8.73,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,23642154.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
107104,402044000,wentworth institute of technology inc,550 parker st.,boston,2115,55 annunciation rd,boston,2120.0,32006.0,,College/University,College/University,,,,,,,,,,,,,,,,,,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,23642154.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
106715,402044000,wentworth institute of technology inc,55 annunciation rd.,boston,2115,55 annunciation rd,boston,2120.0,32429.0,,College/University,College/University,19.8,,643322.7,,643322.7,,,,,,,,,,,,,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,23642154.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
107106,902907000,wentworth institute of technology inc,660 parker st.,boston,2115,660 parker st,boston,2120.0,24545.0,,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,3.4,98,83301.2,0,83301.2,,,,,,,,,,,,,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
103619,2005206000,hebrew rehabilitation cntr,1200 centre st,boston,2131,1200 centre st,boston,2131.0,409417.0,0,Hospital (General Medical & Surgical),"Hospital (General Medical & Surgical), Parking",201.1,92,82329140.7,57922159,24380763.3,,,,,,,,,,26220,,37.98,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
104253,1002199000,mass society for prevention,350 s huntington ave,boston,2130,29 perkins st,boston,2130.0,176946.5,,Other/Specialty Hospital,Other/Specialty Hospital,136.7,,24195077.1,13060358.1,11120919.3,,,,,,,,,,13800,,2.41,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
102653,703646000,diamond 98 llc,99 east cottage street,boston,2125,83  99 e cottage st,boston,2125.0,55051.0,,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,61.9,,3408892.7,2546829.8,862063.0,,,,,,,,,,,,12.04,in compliance,7 - berdo accepted,Yes,No,No,No,No,No,,,,in compliance,
103937,2100896000,jo-ed realty trust,149-175 harvard ave,boston,2134,149  175 harvard av,boston,2134.0,54302.0,,Other,,58.1,,3155459.9,2089800.1,1065659.7,,,,,,,,,,,,8.71,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
106680,502598000,wasserman max trsts,180 beacon street,boston,2116,180 beacon st,boston,2116.0,210000.0,30000,Multifamily Housing,"Multifamily Housing, Parking",48.8,87,10247640.5,6851311.6,3396329.0,,,,,,,,,,,,11.84,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
100110,2102565015,2life unin limited partnership,30 wallingford rd,boston,2135,30 wallingford rd,boston,2135.0,140889.0,,Multifamily Housing,Multifamily Housing,78.2,86,11018217.0,8716556,2301661.2,,,,,,,,,,,,38.72,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
100108,2102565020,2life kurlat llc,28 wallingford rd.,boston,2135,28 wallingford rd,boston,2135.0,216567.0,,Multifamily Housing,Multifamily Housing,80.2,32,17370317.8,12044113.1,5326203.7,,,,,,,,,,,,42.9,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
103409,1703981000,harbor health services inc,1135 morton st,boston,2126,1135 morton st,boston,2126.0,43060.0,,Office,"Office, Outpatient Rehabilitation/Physical Therapy",44.3,,1906087.2,82018.8,1824068.5,,,,,,,,,,,,9.54,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
105977,304785000,stp llc mass llc,60-70 temple pl,boston,2111,477  481 washington st,boston,2111.0,57306.0,,Office,"Office, Retail Store",43.3,72,2478547.8,396600,2081947.8,,,,,,,,,,,,5.53,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
102795,304511000,elderhostel inc,11 avenue de lafayette,boston,2111,11 avenue de lafayette,boston,2111.0,65180.0,,Office,Office,27.5,96,1789461.6,714.9,1788746.8,,,,,,,,,,,,0.53,in compliance,7 - berdo accepted,I'm not sure,No,No,No,No,No,,,,in compliance,
105834,602671015,snh seaport llc,50 northern av,boston,2110,50 northern av,boston,2110.0,587374.0,236735,Laboratory,"Laboratory,Parking,Retail Store",156.9,,92186877.5,39934365.3,52252528.1,,,,,,,,,,,,18.09,in compliance,7 - berdo accepted,No,No,No,No,No,Yes,,,,in compliance,
105835,602671017,snh seaport llc,11 fan pier bl,boston,2110,11 fan pier bl,boston,2110.0,547105.0,285239,Laboratory,"Laboratory,Parking",142.3,,77844776.4,30288727.6,47556046.6,,,,,,,,,,,,14.85,in compliance,7 - berdo accepted,No,No,No,No,No,Yes,,,,in compliance,
104590,1600247000,new creek ii llc,725-729 william t morrissey boulevard,boston,2122,729 wm t morrissey bl,boston,2122.0,84470.0,,Retail Store,Retail Store,9.0,,759535.5,4900,754635.5,,,,,,,,,,,,1.02,in compliance,7 - berdo accepted,I'm not sure,No,No,No,No,No,,,,in compliance,
104131,401862020,longwood research institute inc,340 brookline ave,boston,2115,340 brookline av,boston,2115.0,159333.0,0,Parking,Parking,4.0,,642095.8,,642095.8,,,,,,,,,,,,,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
104786,303878000,ns boston iii po owner llc,10 post office square,boston,2109,100 milk st,boston,2109.0,451947.0,,Office,"Bar/Nightclub, Office",58.1,77,26243728.2,11416599.3,14827129.2,,,,,,,,,,,,6.95,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
101505,401128010,brookline bank,131 clarendon st,boston,2116,131 clarendon st,boston,2116.0,70346.0,,Financial Office,,53.1,95,3735739.9,2421299.9,1314439.9,,,,,,,,,,,,17.49,in compliance,7 - berdo accepted,I'm not sure,No,No,Yes,No,No,,,,in compliance,
102351,400905010,colonade residences llc mass llc,118 huntington ave,boston,2116,118 huntington av,boston,2116.0,172000.0,5200,Multifamily Housing,"Multifamily Housing,Parking",128.3,1,22061235.4,13439175.8,8622059.2,,,,,,,,,,,,25.61,in compliance,7 - berdo accepted,Yes,No,No,No,No,No,,,,in compliance,
